time,open,high,low,close,volume,high_time,low_time,first_index,first_time,open_bid_slippage,open_ask_slippage
2014-04-28 04:00:00+00:00,1.3825349999999998,1.38756,1.381865,1.38658,0,2014-04-28 07:30:15+00:00,2014-04-28 06:32:33+00:00,366459.0,2014-04-28 04:05:10+00:00,1.38251,1.38256
2014-04-28 08:00:00+00:00,1.38657,1.3879549999999998,1.386165,1.386285,0,2014-04-28 09:10:31+00:00,2014-04-28 11:54:17+00:00,368168.0,2014-04-28 08:00:00+00:00,1.38659,1.3866
2014-04-28 12:00:00+00:00,1.38614,1.38647,1.38408,1.3845399999999999,0,2014-04-28 13:04:41+00:00,2014-04-28 15:05:45+00:00,368558.0,2014-04-28 12:00:00+00:00,1.3860999999999999,1.38618
2014-04-28 16:00:00+00:00,1.3845399999999999,1.385555,1.38396,1.38496,0,2014-04-28 18:48:12+00:00,2014-04-28 16:07:00+00:00,368930.0,2014-04-28 16:06:43+00:00,1.3845,1.38458
2014-04-28 20:00:00+00:00,1.38496,1.3853849999999999,1.38491,1.3853849999999999,0,2014-04-28 23:18:15+00:00,2014-04-28 21:48:08+00:00,369027.0,2014-04-28 20:04:55+00:00,1.38492,1.385
2014-04-29 00:00:00+00:00,1.3853849999999999,1.386485,1.3851200000000001,1.386285,0,2014-04-29 01:29:25+00:00,2014-04-29 00:03:41+00:00,369230.0,2014-04-29 00:00:17+00:00,1.38534,1.38543
2014-04-29 04:00:00+00:00,1.386285,1.38792,1.385955,1.3866550000000002,0,2014-04-29 07:06:40+00:00,2014-04-29 07:00:01+00:00,369885.0,2014-04-29 04:00:22+00:00,1.38626,1.38631
2014-04-29 08:00:00+00:00,1.386525,1.3870149999999999,1.38545,1.3855849999999998,0,2014-04-29 09:04:53+00:00,2014-04-29 08:16:54+00:00,370764.0,2014-04-29 08:00:00+00:00,1.38647,1.38631
2014-04-29 12:00:00+00:00,1.3856950000000001,1.38572,1.38056,1.38061,0,2014-04-29 12:00:00+00:00,2014-04-29 15:55:10+00:00,370880.0,2014-04-29 12:00:00+00:00,1.38567,1.38563
2014-04-29 16:00:00+00:00,1.38061,1.38132,1.38058,1.38107,0,2014-04-29 16:08:25+00:00,2014-04-29 16:00:41+00:00,373160.0,2014-04-29 16:00:41+00:00,1.38059,1.38063
2014-04-29 20:00:00+00:00,1.38107,1.3814950000000001,1.3808349999999998,1.38137,0,2014-04-29 23:44:08+00:00,2014-04-29 22:39:39+00:00,373252.0,2014-04-29 20:33:42+00:00,1.38103,1.38111
2014-04-30 00:00:00+00:00,1.38137,1.381545,1.380375,1.3806150000000001,0,2014-04-30 00:04:40+00:00,2014-04-30 02:44:44+00:00,373402.0,2014-04-30 00:00:03+00:00,1.38133,1.38141
2014-04-30 04:00:00+00:00,1.3806150000000001,1.3812250000000001,1.379725,1.380925,0,2014-04-30 07:06:32+00:00,2014-04-30 06:01:39+00:00,373972.0,2014-04-30 04:00:03+00:00,1.38057,1.38066
2014-04-30 08:00:00+00:00,1.380925,1.385755,1.37741,1.3849049999999998,0,2014-04-30 11:40:06+00:00,2014-04-30 09:00:01+00:00,374384.0,2014-04-30 08:13:04+00:00,1.3808799999999999,1.38097
2014-04-30 12:00:00+00:00,1.3849049999999998,1.38766,1.38449,1.3868800000000001,0,2014-04-30 15:14:10+00:00,2014-04-30 12:26:51+00:00,377798.0,2014-04-30 12:00:01+00:00,1.3849,1.38498
2014-04-30 16:00:00+00:00,1.3868800000000001,1.38765,1.385665,1.387025,0,2014-04-30 18:02:06+00:00,2014-04-30 18:00:09+00:00,379261.0,2014-04-30 16:03:38+00:00,1.38684,1.38692
2014-04-30 20:00:00+00:00,1.387025,1.38744,1.38645,1.3871799999999999,0,2014-04-30 23:25:49+00:00,2014-04-30 21:07:32+00:00,379627.0,2014-04-30 20:51:02+00:00,1.3869799999999999,1.38707
2014-05-01 00:00:00+00:00,1.3868049999999998,1.38731,1.38657,1.38696,0,2014-05-01 02:27:24+00:00,2014-05-01 00:25:08+00:00,379737.0,2014-05-01 00:00:00+00:00,1.38679,1.38683
2014-05-01 04:00:00+00:00,1.38696,1.388925,1.38708,1.38877,0,2014-05-01 07:20:59+00:00,2014-05-01 04:26:24+00:00,380133.0,2014-05-01 04:26:24+00:00,1.38694,1.3869799999999999
2014-05-01 08:00:00+00:00,1.38877,1.388675,1.3872200000000001,1.38746,0,2014-05-01 08:21:01+00:00,2014-05-01 11:46:39+00:00,380862.0,2014-05-01 08:21:01+00:00,1.38873,1.3888099999999999
2014-05-01 12:00:00+00:00,1.38746,1.38808,1.38628,1.386545,0,2014-05-01 12:30:03+00:00,2014-05-01 15:30:36+00:00,381100.0,2014-05-01 12:04:08+00:00,1.38742,1.3875
2014-05-01 16:00:00+00:00,1.386545,1.38647,1.38639,1.38643,0,2014-05-01 18:57:48+00:00,2014-05-01 19:47:19+00:00,381458.0,2014-05-01 18:57:48+00:00,1.38653,1.38656
2014-05-01 20:00:00+00:00,1.38643,1.387065,1.3865850000000002,1.387065,0,2014-05-01 22:41:58+00:00,2014-05-01 21:50:09+00:00,381462.0,2014-05-01 20:45:24+00:00,1.38639,1.38647
2014-05-02 00:00:00+00:00,1.387,1.387,1.3857249999999999,1.3860649999999999,0,2014-05-02 00:00:00+00:00,2014-05-02 02:17:31+00:00,381592.0,2014-05-02 00:00:00+00:00,1.38697,1.38702
2014-05-02 04:00:00+00:00,1.3860649999999999,1.38631,1.385195,1.3853900000000001,0,2014-05-02 05:05:31+00:00,2014-05-02 07:31:44+00:00,382150.0,2014-05-02 04:07:37+00:00,1.38605,1.38608
2014-05-02 08:00:00+00:00,1.38544,1.386725,1.385325,1.38672,0,2014-05-02 11:59:56+00:00,2014-05-02 08:05:27+00:00,382475.0,2014-05-02 08:00:00+00:00,1.3854,1.38548
2014-05-02 12:00:00+00:00,1.38673,1.38728,1.3812250000000001,1.38691,0,2014-05-02 15:26:28+00:00,2014-05-02 13:36:55+00:00,382518.0,2014-05-02 12:00:00+00:00,1.38673,1.38675
2014-05-02 16:00:00+00:00,1.38691,1.38816,1.387025,1.3871449999999999,0,2014-05-02 18:14:35+00:00,2014-05-02 17:39:15+00:00,386131.0,2014-05-02 17:39:09+00:00,1.38687,1.3869500000000001
2014-05-02 20:00:00+00:00,1.3871449999999999,1.387455,1.386865,1.387385,0,2014-05-02 20:56:42+00:00,2014-05-02 20:39:32+00:00,386653.0,2014-05-02 20:12:20+00:00,1.3871,1.38719
2014-05-03 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-03 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-03 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-03 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-03 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-03 20:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-04 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-04 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-04 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-04 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-04 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3873199999999999,1.38745
2014-05-04 20:00:00+00:00,1.387385,1.387765,1.38711,1.387175,0,2014-05-04 21:15:01+00:00,2014-05-04 23:34:04+00:00,386721.0,2014-05-04 21:15:01+00:00,1.3873199999999999,1.38745
2014-05-05 00:00:00+00:00,1.387175,1.38769,1.386475,1.387385,0,2014-05-05 02:15:24+00:00,2014-05-05 01:21:15+00:00,387199.0,2014-05-05 00:00:01+00:00,1.38714,1.38723
2014-05-05 04:00:00+00:00,1.387385,1.38818,1.386955,1.38733,0,2014-05-05 06:24:08+00:00,2014-05-05 07:39:07+00:00,387874.0,2014-05-05 04:04:38+00:00,1.38734,1.38743
2014-05-05 08:00:00+00:00,1.38733,1.3878050000000002,1.38693,1.3873250000000001,0,2014-05-05 09:00:00+00:00,2014-05-05 08:25:30+00:00,388209.0,2014-05-05 08:05:28+00:00,1.3872900000000001,1.38737
2014-05-05 12:00:00+00:00,1.3873250000000001,1.3886150000000002,1.3874149999999998,1.38836,0,2014-05-05 13:00:17+00:00,2014-05-05 14:00:00+00:00,388240.0,2014-05-05 12:03:21+00:00,1.38731,1.38734
2014-05-05 16:00:00+00:00,1.38836,1.38827,1.388,1.388,0,2014-05-05 16:08:45+00:00,2014-05-05 16:20:21+00:00,388549.0,2014-05-05 16:08:45+00:00,1.38832,1.3884
2014-05-05 20:00:00+00:00,1.388,1.387855,1.387345,1.38744,0,2014-05-05 21:19:01+00:00,2014-05-05 21:35:32+00:00,388553.0,2014-05-05 20:40:02+00:00,1.38796,1.38804
2014-05-06 00:00:00+00:00,1.38748,1.388065,1.3872200000000001,1.387995,0,2014-05-06 03:43:21+00:00,2014-05-06 00:10:50+00:00,388640.0,2014-05-06 00:00:00+00:00,1.38745,1.3875
2014-05-06 04:00:00+00:00,1.387995,1.39314,1.387605,1.39214,0,2014-05-06 07:51:35+00:00,2014-05-06 06:07:19+00:00,389030.0,2014-05-06 04:03:44+00:00,1.38795,1.38804
2014-05-06 08:00:00+00:00,1.3921899999999998,1.39445,1.39134,1.3940299999999999,0,2014-05-06 11:09:30+00:00,2014-05-06 08:06:16+00:00,391164.0,2014-05-06 08:00:00+00:00,1.39222,1.39224
2014-05-06 12:00:00+00:00,1.3940299999999999,1.395135,1.39221,1.39221,0,2014-05-06 12:21:58+00:00,2014-05-06 15:56:07+00:00,392026.0,2014-05-06 12:00:23+00:00,1.39399,1.39407
2014-05-06 16:00:00+00:00,1.39221,1.3933200000000001,1.392185,1.39307,0,2014-05-06 19:00:18+00:00,2014-05-06 16:03:49+00:00,392575.0,2014-05-06 16:03:49+00:00,1.39219,1.39223
2014-05-06 20:00:00+00:00,1.39307,1.393005,1.392485,1.39254,0,2014-05-06 21:22:29+00:00,2014-05-06 21:59:18+00:00,392587.0,2014-05-06 20:40:51+00:00,1.39303,1.39311
2014-05-07 00:00:00+00:00,1.39293,1.39353,1.392465,1.39253,0,2014-05-07 00:28:15+00:00,2014-05-07 02:25:51+00:00,392733.0,2014-05-07 00:00:00+00:00,1.3929,1.39296
2014-05-07 04:00:00+00:00,1.39253,1.393195,1.39155,1.3931,0,2014-05-07 07:57:55+00:00,2014-05-07 06:07:08+00:00,393322.0,2014-05-07 04:01:34+00:00,1.3925100000000001,1.39255
2014-05-07 08:00:00+00:00,1.3931,1.393125,1.39117,1.3928449999999999,0,2014-05-07 10:51:48+00:00,2014-05-07 09:10:57+00:00,393919.0,2014-05-07 08:02:50+00:00,1.3930799999999999,1.3931200000000001
2014-05-07 12:00:00+00:00,1.3928449999999999,1.39388,1.39148,1.391535,0,2014-05-07 14:00:34+00:00,2014-05-07 14:04:30+00:00,394130.0,2014-05-07 12:11:55+00:00,1.3928,1.39289
2014-05-07 16:00:00+00:00,1.391535,1.39203,1.39118,1.3914,0,2014-05-07 17:16:33+00:00,2014-05-07 19:13:43+00:00,394365.0,2014-05-07 16:00:21+00:00,1.3915,1.39157
2014-05-07 20:00:00+00:00,1.3914,1.39124,1.3909150000000001,1.3910749999999998,0,2014-05-07 21:10:17+00:00,2014-05-07 22:53:12+00:00,394397.0,2014-05-07 20:27:07+00:00,1.39136,1.39144
2014-05-08 00:00:00+00:00,1.3910749999999998,1.3919000000000001,1.39055,1.39184,0,2014-05-08 03:04:07+00:00,2014-05-08 00:15:50+00:00,394565.0,2014-05-08 00:00:08+00:00,1.39106,1.39109
2014-05-08 04:00:00+00:00,1.39184,1.392875,1.39103,1.392575,0,2014-05-08 07:37:54+00:00,2014-05-08 06:05:53+00:00,395244.0,2014-05-08 04:01:27+00:00,1.39182,1.3918599999999999
2014-05-08 08:00:00+00:00,1.392575,1.39599,1.392525,1.39472,0,2014-05-08 11:45:50+00:00,2014-05-08 08:00:06+00:00,395815.0,2014-05-08 08:00:06+00:00,1.39256,1.39259
2014-05-08 12:00:00+00:00,1.39472,1.399375,1.3849049999999998,1.38655,0,2014-05-08 12:46:23+00:00,2014-05-08 14:05:16+00:00,397752.0,2014-05-08 12:00:01+00:00,1.39473,1.39481
2014-05-08 16:00:00+00:00,1.38655,1.38709,1.38478,1.38481,0,2014-05-08 16:14:59+00:00,2014-05-08 19:59:15+00:00,404036.0,2014-05-08 16:05:09+00:00,1.38651,1.38659
2014-05-08 20:00:00+00:00,1.38481,1.3848799999999999,1.3832900000000001,1.384265,0,2014-05-08 20:01:30+00:00,2014-05-08 20:16:48+00:00,404307.0,2014-05-08 20:00:09+00:00,1.38477,1.3848500000000001
2014-05-09 00:00:00+00:00,1.384265,1.384375,1.3832149999999999,1.38395,0,2014-05-09 00:02:18+00:00,2014-05-09 01:31:32+00:00,405192.0,2014-05-09 00:00:01+00:00,1.38425,1.38429
2014-05-09 04:00:00+00:00,1.38395,1.38433,1.3823249999999998,1.3835350000000002,0,2014-05-09 06:00:00+00:00,2014-05-09 06:42:53+00:00,405717.0,2014-05-09 04:00:30+00:00,1.38391,1.38399
2014-05-09 08:00:00+00:00,1.3835350000000002,1.383155,1.37802,1.378285,0,2014-05-09 08:04:41+00:00,2014-05-09 11:54:50+00:00,406310.0,2014-05-09 08:01:35+00:00,1.38352,1.38355
2014-05-09 12:00:00+00:00,1.378285,1.379385,1.3754,1.3763,0,2014-05-09 13:26:07+00:00,2014-05-09 14:59:53+00:00,408472.0,2014-05-09 12:00:01+00:00,1.37819,1.37825
2014-05-09 16:00:00+00:00,1.3763,1.37669,1.374505,1.37548,0,2014-05-09 16:31:59+00:00,2014-05-09 18:59:58+00:00,409986.0,2014-05-09 16:00:27+00:00,1.37626,1.37634
2014-05-09 20:00:00+00:00,1.37548,1.37602,1.37567,1.3760150000000002,0,2014-05-09 20:57:51+00:00,2014-05-09 20:47:24+00:00,410517.0,2014-05-09 20:05:35+00:00,1.37544,1.37552
2014-05-10 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-10 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-10 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-10 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-10 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-10 20:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-11 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-11 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-11 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-11 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-11 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.3759700000000001,1.37606
2014-05-11 20:00:00+00:00,1.3760150000000002,1.37612,1.375585,1.376045,0,2014-05-11 23:10:54+00:00,2014-05-11 22:19:09+00:00,410546.0,2014-05-11 21:21:42+00:00,1.3759700000000001,1.37606
2014-05-12 00:00:00+00:00,1.37606,1.37612,1.37494,1.37589,0,2014-05-12 00:00:45+00:00,2014-05-12 01:31:29+00:00,410919.0,2014-05-12 00:00:00+00:00,1.37603,1.37609
2014-05-12 04:00:00+00:00,1.37589,1.3774950000000001,1.3757899999999998,1.377005,0,2014-05-12 06:56:36+00:00,2014-05-12 04:21:46+00:00,411520.0,2014-05-12 04:05:21+00:00,1.37587,1.37591
2014-05-12 08:00:00+00:00,1.377005,1.377445,1.37553,1.376695,0,2014-05-12 08:19:54+00:00,2014-05-12 10:43:19+00:00,412262.0,2014-05-12 08:01:22+00:00,1.37699,1.37702
2014-05-12 12:00:00+00:00,1.376695,1.377175,1.375365,1.375925,0,2014-05-12 12:46:27+00:00,2014-05-12 15:03:06+00:00,412392.0,2014-05-12 12:24:09+00:00,1.37668,1.37671
2014-05-12 16:00:00+00:00,1.375925,1.3757000000000001,1.3753950000000001,1.375435,0,2014-05-12 16:47:51+00:00,2014-05-12 17:19:23+00:00,412437.0,2014-05-12 16:47:51+00:00,1.37591,1.37594
2014-05-12 20:00:00+00:00,1.375435,1.375955,1.3756050000000002,1.3756849999999998,0,2014-05-12 21:27:36+00:00,2014-05-12 22:58:06+00:00,412440.0,2014-05-12 20:26:22+00:00,1.37542,1.37545
2014-05-13 00:00:00+00:00,1.3755549999999999,1.376625,1.375305,1.3757350000000002,0,2014-05-13 00:51:27+00:00,2014-05-13 00:03:12+00:00,412491.0,2014-05-13 00:00:00+00:00,1.37552,1.3755899999999999
2014-05-13 04:00:00+00:00,1.3757350000000002,1.377145,1.375655,1.37693,0,2014-05-13 07:28:19+00:00,2014-05-13 04:14:45+00:00,413107.0,2014-05-13 04:01:38+00:00,1.37569,1.37578
2014-05-13 08:00:00+00:00,1.37693,1.3771499999999999,1.36993,1.37103,0,2014-05-13 08:36:04+00:00,2014-05-13 11:15:04+00:00,413450.0,2014-05-13 08:00:44+00:00,1.37689,1.37697
2014-05-13 12:00:00+00:00,1.37103,1.373005,1.369885,1.370285,0,2014-05-13 13:24:44+00:00,2014-05-13 12:21:46+00:00,416245.0,2014-05-13 12:05:02+00:00,1.37099,1.37107
2014-05-13 16:00:00+00:00,1.370285,1.37061,1.36891,1.37006,0,2014-05-13 16:32:23+00:00,2014-05-13 17:14:16+00:00,416718.0,2014-05-13 16:16:55+00:00,1.37027,1.3703
2014-05-13 20:00:00+00:00,1.37006,1.3708200000000001,1.37013,1.370775,0,2014-05-13 23:49:19+00:00,2014-05-13 20:01:34+00:00,417258.0,2014-05-13 20:01:34+00:00,1.37002,1.3700999999999999
2014-05-14 00:00:00+00:00,1.37076,1.371855,1.36979,1.37178,0,2014-05-14 03:57:32+00:00,2014-05-14 00:29:51+00:00,417336.0,2014-05-14 00:00:00+00:00,1.37073,1.37079
2014-05-14 04:00:00+00:00,1.37178,1.37308,1.371245,1.371795,0,2014-05-14 07:10:40+00:00,2014-05-14 06:02:39+00:00,418237.0,2014-05-14 04:00:53+00:00,1.37174,1.37182
2014-05-14 08:00:00+00:00,1.371795,1.3725800000000001,1.3703750000000001,1.371975,0,2014-05-14 08:59:58+00:00,2014-05-14 08:05:35+00:00,419002.0,2014-05-14 08:01:25+00:00,1.37178,1.37181
2014-05-14 12:00:00+00:00,1.371975,1.371995,1.3704049999999999,1.3704049999999999,0,2014-05-14 12:14:48+00:00,2014-05-14 14:57:17+00:00,419271.0,2014-05-14 12:14:48+00:00,1.3719299999999999,1.37202
2014-05-14 16:00:00+00:00,1.3704049999999999,1.37039,1.370295,1.3703349999999999,0,2014-05-14 18:21:05+00:00,2014-05-14 18:21:18+00:00,419309.0,2014-05-14 18:21:05+00:00,1.37039,1.37042
2014-05-14 20:00:00+00:00,1.3703349999999999,1.371765,1.371185,1.371765,0,2014-05-14 23:58:47+00:00,2014-05-14 20:27:07+00:00,419314.0,2014-05-14 20:15:15+00:00,1.37032,1.37035
2014-05-15 00:00:00+00:00,1.371765,1.37234,1.371585,1.3718849999999998,0,2014-05-15 02:45:21+00:00,2014-05-15 00:43:39+00:00,419353.0,2014-05-15 00:00:09+00:00,1.37172,1.37181
2014-05-15 04:00:00+00:00,1.3718849999999998,1.372035,1.3663150000000002,1.3674050000000002,0,2014-05-15 06:00:04+00:00,2014-05-15 07:53:50+00:00,419727.0,2014-05-15 04:20:24+00:00,1.37184,1.3719299999999999
2014-05-15 08:00:00+00:00,1.3673,1.36797,1.365055,1.365955,0,2014-05-15 09:11:22+00:00,2014-05-15 10:05:02+00:00,422009.0,2014-05-15 08:00:00+00:00,1.36734,1.36727
2014-05-15 12:00:00+00:00,1.365955,1.373265,1.36484,1.3713549999999999,0,2014-05-15 15:17:43+00:00,2014-05-15 12:31:52+00:00,423121.0,2014-05-15 12:29:30+00:00,1.36594,1.36597
2014-05-15 16:00:00+00:00,1.3713549999999999,1.371775,1.37045,1.371495,0,2014-05-15 18:34:22+00:00,2014-05-15 17:02:45+00:00,424672.0,2014-05-15 16:06:20+00:00,1.37131,1.3714
2014-05-15 20:00:00+00:00,1.371495,1.3715600000000001,1.370885,1.37154,0,2014-05-15 23:44:49+00:00,2014-05-15 21:29:45+00:00,424698.0,2014-05-15 20:22:03+00:00,1.37145,1.37154
2014-05-16 00:00:00+00:00,1.3716949999999999,1.3719649999999999,1.3711,1.3716650000000001,0,2014-05-16 02:46:13+00:00,2014-05-16 00:54:59+00:00,424799.0,2014-05-16 00:00:00+00:00,1.3716599999999999,1.37173
2014-05-16 04:00:00+00:00,1.3716650000000001,1.372695,1.37077,1.3719700000000001,0,2014-05-16 07:27:23+00:00,2014-05-16 05:30:03+00:00,425248.0,2014-05-16 04:00:43+00:00,1.37162,1.37171
2014-05-16 08:00:00+00:00,1.3719700000000001,1.3725450000000001,1.36855,1.36998,0,2014-05-16 08:17:43+00:00,2014-05-16 10:46:10+00:00,425790.0,2014-05-16 08:00:27+00:00,1.37195,1.37199
2014-05-16 12:00:00+00:00,1.36998,1.3715549999999999,1.368655,1.370665,0,2014-05-16 13:55:06+00:00,2014-05-16 12:30:40+00:00,427079.0,2014-05-16 12:00:21+00:00,1.36994,1.37002
2014-05-16 16:00:00+00:00,1.370665,1.369695,1.369675,1.369675,0,2014-05-16 18:01:56+00:00,2014-05-16 18:34:20+00:00,427424.0,2014-05-16 18:01:56+00:00,1.37065,1.3706800000000001
2014-05-16 20:00:00+00:00,1.369675,1.36965,1.369355,1.3694700000000002,0,2014-05-16 20:45:00+00:00,2014-05-16 20:57:24+00:00,427426.0,2014-05-16 20:45:00+00:00,1.36966,1.36969
2014-05-17 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-17 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-17 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-17 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-17 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-17 20:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-18 00:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-18 04:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-18 08:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-18 12:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-18 16:00:00+00:00,,,,,0,2014-01-01 22:07:01+00:00,2014-01-01 22:07:01+00:00,,,1.36941,1.3695300000000001
2014-05-18 20:00:00+00:00,1.3694700000000002,1.37031,1.36952,1.37031,0,2014-05-18 23:59:39+00:00,2014-05-18 23:19:31+00:00,427478.0,2014-05-18 21:15:00+00:00,1.36941,1.3695300000000001
2014-05-19 00:00:00+00:00,1.37031,1.37112,1.3698350000000001,1.370345,0,2014-05-19 03:11:28+00:00,2014-05-19 00:55:00+00:00,427892.0,2014-05-19 00:00:02+00:00,1.37028,1.3703400000000001
2014-05-19 04:00:00+00:00,1.370345,1.37239,1.37009,1.371615,0,2014-05-19 07:23:59+00:00,2014-05-19 04:36:42+00:00,428476.0,2014-05-19 04:00:47+00:00,1.37033,1.37036
2014-05-19 08:00:00+00:00,1.371615,1.37219,1.370505,1.3718599999999999,0,2014-05-19 08:03:21+00:00,2014-05-19 08:58:54+00:00,429269.0,2014-05-19 08:01:14+00:00,1.3716,1.3716300000000001
2014-05-19 12:00:00+00:00,1.3718599999999999,1.373435,1.3703850000000002,1.3720150000000002,0,2014-05-19 14:30:45+00:00,2014-05-19 14:00:18+00:00,429352.0,2014-05-19 12:20:43+00:00,1.3718,1.37192
2014-05-19 16:00:00+00:00,1.3720150000000002,1.370975,1.37097,1.37097,0,2014-05-19 16:18:39+00:00,2014-05-19 16:18:39+00:00,430031.0,2014-05-19 16:18:39+00:00,1.3719700000000001,1.37206
2014-05-19 20:00:00+00:00,1.37097,1.371295,1.37066,1.371295,0,2014-05-19 23:58:17+00:00,2014-05-19 21:07:47+00:00,430033.0,2014-05-19 20:14:49+00:00,1.3709500000000001,1.37099
2014-05-20 00:00:00+00:00,1.37124,1.3713950000000001,1.370735,1.37117,0,2014-05-20 02:49:02+00:00,2014-05-20 01:59:58+00:00,430247.0,2014-05-20 00:00:00+00:00,1.37121,1.37128
2014-05-20 04:00:00+00:00,1.37117,1.3713250000000001,1.36925,1.369595,0,2014-05-20 04:28:00+00:00,2014-05-20 07:14:38+00:00,430582.0,2014-05-20 04:11:32+00:00,1.37115,1.37119
2014-05-20 08:00:00+00:00,1.369595,1.370555,1.3678,1.370355,0,2014-05-20 10:05:45+00:00,2014-05-20 08:40:13+00:00,431418.0,2014-05-20 08:00:58+00:00,1.36958,1.36961
2014-05-20 12:00:00+00:00,1.370355,1.370495,1.369005,1.36917,0,2014-05-20 12:16:56+00:00,2014-05-20 14:44:11+00:00,432263.0,2014-05-20 12:16:56+00:00,1.3703400000000001,1.3703699999999999
2014-05-20 16:00:00+00:00,1.36917,1.3689749999999998,1.36889,1.3689149999999999,0,2014-05-20 16:38:02+00:00,2014-05-20 16:49:43+00:00,432272.0,2014-05-20 16:38:02+00:00,1.3691499999999999,1.3691900000000001
2014-05-20 20:00:00+00:00,1.3689149999999999,1.3703349999999999,1.36979,1.3703349999999999,0,2014-05-20 23:53:53+00:00,2014-05-20 21:51:38+00:00,432277.0,2014-05-20 20:37:30+00:00,1.3689,1.36893
